ID_DISCENTE,SEXO,ESTADO_CIVIL,DATA_NASCIMENTO,RACA_COR,DEFICIENCIA,NATURALIDADE,UF_NATURALIDADE,DESCR_BAIRRO,CIDADE_END,UF_CIDADE_END,FORMA_INGRESSO,COD_CURSO,CURSO,ANO_INGRESSO,PERIODO_INGRESSO
21655,M,Solteiro(a),29/03/1979,Parda,Sem Deficiência,MAUES,AM,ALEIXO,MANAUS,AM,"PSEaD - NDC2 (Esc. Pub., Independe Renda)",FA67,Administração Pública - EAD - MANAUS,2017,2
20468,F,Solteiro(a),23/06/1975,Branca,,SANTAREM,PA,PETRÓPOLIS,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
37623,F,Solteiro(a),11/11/1985,Parda,,MANAUS,AM,ZUMBI I,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2009,1
31662,M,Solteiro(a),05/03/1980,Parda,,MANAUS,AM,PETROPOLIS,MANAUS,AM,Processo Seletivo Especialização,PL-GP,Especialização em Gestão Pública,2018,2
26684,M,Solteiro(a),28/05/1978,Parda,,FORTALEZA,CE,CIDADE NOVA II,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2009,1
29414,F,Solteiro(a),29/10/1971,Parda,,MANAUS,AM,Centro,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2009,1
33124,F,Casado(a),11/08/1966,Parda,,MANAUS,AM,CIDADE NOVA II,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
39382,M,Casado(a),18/07/1971,Parda,,MAUES,AM,SENADOR JOSE ESTEUS,MAUES,AM,Processo Seletivo Especialização,PL-EMEM,Especialização em Ensino de Matemática para o Ensino Médio - EAD,2018,2
21094,M,Uniao Estavel,24/11/1982,Branca,Sem Deficiência,MANAUS,AM,CHAPADA,MANAUS,AM,"PSEaD - NDC2 (Esc. Pub., Independe Renda)",FA67,Administração Pública - EAD - MANAUS,2017,2
33406,F,Solteiro(a),31/05/1986,Negra,Sem Deficiência,MANAUS,AM,NOVO ALEIXO,MANAUS,AM,Processo Seletivo Especialização,PL-GPM,Especialização em Gestão Pública Municipal,2018,1
26159,F,Casado(a),16/09/1986,Parda,,MANAUS,AM,NOVA ESPERANÇA,MANAUS,AM,Processo Seletivo Especialização,PL-GS,Especialização em Gestão em Saúde,2018,2
37716,F,Solteiro(a),24/03/1985,Parda,,MAUES,AM,CENTRO,MAUES,AM,Processo Seletivo Especialização,PL-EFEM,Especialização em Ensino de Filosofia para o Ensino Médio,2018,2
30507,M,Solteiro(a),15/03/1975,Parda,,MANAUS,AM,alvorada,MANAUS,AM,PS - Processo Seletivo,PL-GP,Especialização em Gestão Pública,2018,2
25395,M,Solteiro(a),22/02/1984,Parda,,MANAUS,AM,SAO SEBASTIAO,BOA VISTA DO RAMOS,AM,PS ESPECIALIZAÇÃO-AC (Ampla Concorrência),PL-MED,Especialização em Mídias na Educação,2018,1
34026,M,Solteiro(a),13/05/1983,Não Declarada,,MANAUS,AM,FLORES,MANAUS,AM,Processo Seletivo Especialização,PL-EFEM,Especialização em Ensino de Filosofia para o Ensino Médio,2018,2
32098,M,Solteiro(a),26/01/1986,Branca,Sem Deficiência,ITACOATIARA,AM,SANTO ANTONIO,ITACOATIARA,AM,PSEaD - AC (Ampla Concorrência),IB70,Licenciatura em Educação Física - EAD - ITACOATIARA,2017,2
41317,F,Solteiro(a),13/03/1956,Negra,,MANAUS,AM,,MANAUS,AM,Processo Seletivo Especialização,PL-EFEM,Especialização em Ensino de Filosofia para o Ensino Médio,2018,2
31236,F,Solteiro(a),13/04/1983,Negra,,SANTAREM,PA,JAPIIM I,SANTAREM,PA,PS - Processo Seletivo,PL-MED,Especialização em Mídias na Educação,2018,1
43866,F,Solteiro(a),04/02/1988,Amarela,Sem Deficiência,MANAUS,AM,Betânia,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2018,1
42267,F,Casado(a),19/09/1988,Parda,,MANAUS,AM,NOVO ALEIXO,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2018,1
43397,M,Solteiro(a),15/03/1988,Não Declarada,,PORTO VELHO,RO,Alphaville,PORTO VELHO,RO,PS - Processo Seletivo,PL-GP,Especialização em Gestão Pública,2018,2
43685,F,Solteiro(a),14/08/1987,Parda,,MANAUS,AM,FLORES,MANAUS,AM,Processo Seletivo Especialização,PL-GS,Especialização em Gestão em Saúde,2018,2
42642,F,Divorciado(a),30/07/1988,Parda,,MANAUS,AM,COROADO,MANAUS,AM,"PSEaD - PPI2 (Esc. Pub., Independe Renda)",FA67,Administração Pública - EAD - MANAUS,2017,2
44094,M,Solteiro(a),29/08/1986,Não Declarada,,MANAUS,AM,Japiim 2,MANAUS,AM,Processo Seletivo Especialização,PL-GPM,Especialização em Gestão Pública Municipal,2018,1
43169,F,Solteiro(a),24/11/1988,Branca,,MANAUS,AM,Santo Antonio,MANAUS,AM,PS - Processo Seletivo,PL-MED,Especialização em Mídias na Educação,2018,1
42126,F,Casado(a),08/04/1986,Branca,Sem Deficiência,MANAUS,AM,PARQUE DEZ,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2018,1
43319,M,Solteiro(a),20/08/1984,Parda,Sem Deficiência,MANAUS,AM,COMPENSA 1,MANAUS,AM,Processo Seletivo Especialização,PL-GS,Especialização em Gestão em Saúde,2018,2
43824,F,Solteiro(a),23/01/1986,Branca,Sem Deficiência,MANAUS,AM,PARQUE 10 DE NOVEMBRO,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2018,1
45849,F,Solteiro(a),21/08/1981,Parda,Sem Deficiência,COARI,AM,TAUA-MIRIM,COARI,AM,PSEaD - AC (Ampla Concorrência),FG62,Licenciatura em Ciências Agrárias - EAD - COARI,2017,2
44130,M,Casado(a),20/04/1977,Parda,Sem Deficiência,MANAUS,AM,CIDADE NOVA,MANAUS,AM,"PSEaD - PPI1 (Esc. Pub., Renda até 1.5)",FA67,Administração Pública - EAD - MANAUS,2017,2
44082,F,Casado(a),10/05/1978,Parda,Sem Deficiência,MANAUS,AM,BETANIA,MANAUS,AM,Processo Seletivo Especialização,PL-EMEM,Especialização em Ensino de Matemática para o Ensino Médio - EAD,2018,2
45945,M,Solteiro(a),13/07/1982,Parda,,MANAUS,AM,UNIÃO,COARI,AM,PS - Processo Seletivo,PL-GPM,Especialização em Gestão Pública Municipal,2018,1
45949,F,Desquitado(a),16/11/1978,Parda,,COARI,AM,centro,COARI,AM,Processo Seletivo Especialização,PL-EFEM,Especialização em Ensino de Filosofia para o Ensino Médio,2018,2
45974,F,Solteiro(a),19/05/1962,Parda,Sem Deficiência,COARI,AM,Taua-Mirin,COARI,AM,Processo Seletivo Especialização,PL-GP,Especialização em Gestão Pública,2018,2
44612,M,Solteiro(a),26/01/1987,Negra,,NITEROI,RJ,PRESIDENTE VARGAS,MANAUS,AM,Processo Seletivo Especialização,PL-EFEM,Especialização em Ensino de Filosofia para o Ensino Médio,2018,2
44630,M,Solteiro(a),13/11/1986,Branca,,CAMPINA GRANDE,PB,Parque das Laranjeiras,MANAUS,AM,PS ESPECIALIZAÇÃO-AC (Ampla Concorrência),PL-GP,Especialização em Gestão Pública,2018,2
18436,M,Casado(a),04/05/1971,Parda,,CARAUARI,AM,COROADO,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2018,1
39385,F,Solteiro(a),25/08/1963,Branca,,FORTALEZA,CE,ALVORADA III,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2018,1
38404,F,Solteiro(a),04/04/1980,Parda,Sem Deficiência,MANACAPURU,AM,SAO FRANCISCO,MANACAPURU,AM,"PSEaD - NDC2 (Esc. Pub., Independe Renda)",FG63,Licenciatura em Ciências Agrárias - EAD - MANACAPURU,2017,2
46057,F,Solteiro(a),19/06/1988,Parda,,VITORINO FREIRE,MA,urucu,COARI,AM,Processo Seletivo Especialização,PL-GS,Especialização em Gestão em Saúde,2018,2
45482,F,Solteiro(a),27/11/1963,Parda,,MANAUS,AM,RAIZ,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
44545,F,Solteiro(a),31/08/1988,Amarela,,MANAUS,AM,cidade nova,MANAUS,AM,Processo Seletivo Especialização,PL-GP,Especialização em Gestão Pública,2018,2
44383,M,Solteiro(a),16/11/1984,Branca,,MANAUS,AM,Planalto,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2018,1
45851,M,Casado(a),14/07/1986,Amarela,Sem Deficiência,COARI,AM,COROADO III,MANAUS,AM,Processo Seletivo Especialização,PL-GS,Especialização em Gestão em Saúde,2011,2
46832,F,Casado(a),28/05/1986,Parda,,TEFE,AM,PONTA NEGRA,MANAUS,AM,Processo Seletivo Especialização,PL-GS,Especialização em Gestão em Saúde,2018,2
46484,M,Solteiro(a),29/08/1982,Parda,,COARI,AM,TAUA-MIRIM,COARI,AM,PSEaD - AC (Ampla Concorrência),FG62,Licenciatura em Ciências Agrárias - EAD - COARI,2017,2
24011,F,Uniao Estavel,20/02/1986,Parda,,MANAUS,AM,SÃO JOSÉ OPERÁRIO,MANAUS,AM,Processo Seletivo Especialização,PL-GS,Especialização em Gestão em Saúde,2011,2
45830,F,Solteiro(a),09/06/1973,Parda,,COARI,AM,TAUÁ-MIRIM,COARI,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2011,1
44821,M,Casado(a),10/03/1971,Parda,,COARI,AM,CENTRO,COARI,AM,Processo Seletivo Especialização,PL-GP,Especialização em Gestão Pública,2011,2
45832,F,Solteiro(a),09/06/1983,Parda,Sem Deficiência,MANAUS,AM,COMPENSA,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2018,1
45860,F,Solteiro(a),06/01/1985,Negra,,COARI,AM,Urucu,COARI,AM,Processo Seletivo Especialização,PL-EFEM,Especialização em Ensino de Filosofia para o Ensino Médio,2018,2
45886,M,Uniao Estavel,24/06/1978,Parda,Sem Deficiência,COARI,AM,CHAGAS AGUIAR,COARI,AM,Processo Seletivo Especialização,PL-GP,Especialização em Gestão Pública,2018,2
45886,M,Uniao Estavel,24/06/1978,Parda,Sem Deficiência,COARI,AM,CHAGAS AGUIAR,COARI,AM,PSEaD - AC (Ampla Concorrência),FG62,Licenciatura em Ciências Agrárias - EAD - COARI,2017,2
44514,F,Solteiro(a),05/01/1982,Parda,,MANAUS,AM,PETROPOLIS,MANAUS,AM,PS - Processo Seletivo,PL-GPM,Especialização em Gestão Pública Municipal,2018,1
45900,F,Casado(a),17/06/1981,Branca,,COARI,AM,CHAGAS AGUIAR,COARI,AM,Processo Seletivo Especialização,PL-GS,Especialização em Gestão em Saúde,2011,2
47922,F,Solteiro(a),13/06/1988,Branca,Sem Deficiência,MANAUS,AM,REDENCAO,MANAUS,AM,PS - Processo Seletivo,PL-GP,Especialização em Gestão Pública,2018,2
46748,F,Casado(a),05/09/1978,Parda,Sem Deficiência,ITACOATIARA,AM,IRACI,ITACOATIARA,AM,PSEaD - AC (Ampla Concorrência),IH57,Licenciatura em Artes Visuais - EAD - ITACOATIARA,2017,2
46579,F,Solteiro(a),09/05/1985,Branca,,MANAUS,AM,PRACA 14,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
46610,F,Solteiro(a),13/12/1973,Parda,,BARREIRINHA,AM,NOVA CIDADE,MANAUS,AM,Processo Seletivo Especialização,PL-EFEM,Especialização em Ensino de Filosofia para o Ensino Médio,2018,2
33124,F,Casado(a),11/08/1966,Parda,,MANAUS,AM,CIDADE NOVA II,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
23837,M,Divorciado(a),24/06/1973,Parda,,SENADOR JOSE PORFIRIO,PA,PONTA NEGRA,MANAUS,AM,Processo Seletivo Especialização,PL-GP,Especialização em Gestão Pública,2018,2
46994,F,Casado(a),07/08/1988,Parda,,MANAUS,AM,NOVO ALEIXO,MANAUS,AM,PS ESPECIALIZAÇÃO-AC (Ampla Concorrência),PL-MED,Especialização em Mídias na Educação,2018,1
46840,M,Casado(a),23/02/1979,Parda,,COARI,AM,LIBERDADE,COARI,AM,Processo Seletivo Especialização,PL-GP,Especialização em Gestão Pública,2018,2
20303,M,Solteiro(a),10/09/1974,Parda,Sem Deficiência,TEFE,AM,CENTRO,LABREA,AM,Processo Seletivo Especialização,PL-EMEM,Especialização em Ensino de Matemática para o Ensino Médio - EAD,2018,2
24754,M,Casado(a),19/02/1978,Parda,Sem Deficiência,MANAUS,AM,SAO LAZARO,MANAUS,AM,Processo Seletivo Especialização,PL-GP,Especialização em Gestão Pública,2018,2
31575,M,Solteiro(a),21/10/1982,Branca,Sem Deficiência,MANAUS,AM,COLONIA TERRA NOVA,MANAUS,AM,PSEaD - AC (Ampla Concorrência),IH58,Licenciatura em Artes Visuais - EAD - SANTA ISABEL DO RIO NEGRO,2017,2
48385,M,Casado(a),17/02/1969,Parda,Sem Deficiência,MANAUS,AM,REDENCAO,MANAUS,AM,PSEaD - AC (Ampla Concorrência),IB73,Licenciatura em Educação Física - EAD - MANACAPURU,2017,2
48801,M,Solteiro(a),09/07/1987,Parda,,MANAUS,AM,GILBERTO MESTRINHO,MANAUS,AM,Processo Seletivo Especialização,PL-EFEM,Especialização em Ensino de Filosofia para o Ensino Médio,2018,2
46656,F,Solteiro(a),15/05/1978,Parda,,OBIDOS,PA,COROADO 3,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
49433,F,Solteiro(a),11/04/1988,Negra,,PRESIDENTE FIGUEIREDO,AM,NOVO ISRAEL,MANAUS,AM,Processo Seletivo Especialização,PL-EFEM,Especialização em Ensino de Filosofia para o Ensino Médio,2018,2
37667,M,Solteiro(a),15/08/1984,Branca,,MANAUS,AM,CENTRO,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2018,1
16058,F,Casado(a),25/04/1983,Parda,Sem Deficiência,MANAUS,AM,PLANALTO,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2018,1
44898,F,Solteiro(a),05/11/1980,Parda,Sem Deficiência,MANAUS,AM,CENTRO,NOVA OLINDA DO NORTE,AM,PSEaD - AC (Ampla Concorrência),IB70,Licenciatura em Educação Física - EAD - ITACOATIARA,2017,2
49795,M,Solteiro(a),30/10/1982,Negra,Sem Deficiência,MAUES,AM,LIMÃO GRANDE,MAUES,AM,Processo Seletivo Especialização,PL-EMEM,Especialização em Ensino de Matemática para o Ensino Médio - EAD,2018,2
52031,F,Solteiro(a),24/03/1976,Parda,Sem Deficiência,TEFE,AM,SANTA LUZIA,TEFE,AM,PSEaD - AC (Ampla Concorrência),IH59,Licenciatura em Artes Visuais - EAD - TEFÉ,2017,2
26333,F,Solteiro(a),07/03/1982,Indígena,,HUMAITA,AM,VIERALVES,MANAUS,AM,Processo Seletivo Especialização,PL-EFEM,Especialização em Ensino de Filosofia para o Ensino Médio,2018,2
48315,F,Casado(a),14/05/1983,Negra,Sem Deficiência,MANAUS,AM,ALVORADA I,MANAUS,AM,"PSEaD - PPI2 (Esc. Pub., Independe Renda)",FA67,Administração Pública - EAD - MANAUS,2017,2
49608,M,Solteiro(a),22/05/1987,Branca,,ITACOATIARA,AM,Centro,MANAUS,AM,PS - Processo Seletivo,PL-GS,Especialização em Gestão em Saúde,2018,2
50050,F,Casado(a),06/10/1972,Parda,,MANAUS,AM,ARMANDO MENDES,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
51768,M,Solteiro(a),22/07/1980,Parda,,MAUES,AM,SANTA LUZIA,MAUES,AM,Processo Seletivo Especialização,PL-GPM,Especialização em Gestão Pública Municipal,2018,1
52199,F,Solteiro(a),07/11/1961,Parda,,MAUES,AM,CENTRO,MAUES,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2011,1
51195,M,Solteiro(a),25/05/1979,Parda,Sem Deficiência,ITACOATIARA,AM,SANTO ANTONIO,ITACOATIARA,AM,PSEaD - AC (Ampla Concorrência),IH57,Licenciatura em Artes Visuais - EAD - ITACOATIARA,2017,2
52309,F,Solteiro(a),26/07/1975,Parda,,MANACAPURU,AM,CENTRO,MANACAPURU,AM,Processo Seletivo Especialização,PL-GS,Especialização em Gestão em Saúde,2018,2
52315,F,Casado(a),02/03/1985,Parda,Sem Deficiência,NOVA OLINDA DO NORTE,AM,MAUAZINHO,MANAUS,AM,PSEaD - AC (Ampla Concorrência),IB73,Licenciatura em Educação Física - EAD - MANACAPURU,2017,2
51300,M,Casado(a),09/09/1984,Parda,Sem Deficiência,ITACOATIARA,AM,TIRADENTES,ITACOATIARA,AM,PSEaD - AC (Ampla Concorrência),IB70,Licenciatura em Educação Física - EAD - ITACOATIARA,2017,2
52271,F,Uniao Estavel,21/10/1975,Branca,,MANAUS,AM,DONGA MICHILES,MAUES,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2011,1
52282,F,Casado(a),19/04/1962,Parda,,MAUES,AM,SANTA LUZIA,MAUES,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2018,1
49804,M,Casado(a),04/04/1989,Parda,Sem Deficiência,COARI,AM,ESPIRITO SANTO,COARI,AM,Processo Seletivo Especialização,PL-GP,Especialização em Gestão Pública,2018,2
51866,M,Solteiro(a),10/09/1974,Branca,,MAUES,AM,SANTA LUZIA,MAUES,AM,PS ESPECIALIZAÇÃO-AC (Ampla Concorrência),PL-MED,Especialização em Mídias na Educação,2018,1
32991,F,Outros,25/01/1978,Parda,,MANAUS,AM,COROADO 3,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
14505,M,Solteiro(a),03/04/1978,Parda,,CODAJAS,AM,Redenção,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2011,1
51782,F,Solteiro(a),23/08/1965,Parda,,MAUES,AM,SANTA LUZIA,MAUES,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2018,1
37016,F,Solteiro(a),24/06/1956,Parda,,RIO DE JANEIRO,RJ,SÃO GERALDO,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
51092,F,Solteiro(a),16/08/1982,Amarela,,URUCURITUBA,AM,São Jorge,ITACOATIARA,AM,Processo Seletivo Especialização,PL-EMEM,Especialização em Ensino de Matemática para o Ensino Médio - EAD,2018,2
50052,F,Casado(a),22/05/1980,Branca,,BENJAMIN CONSTANT,AM,NOSSA SENHORA DE FATIMA II,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
51301,M,Solteiro(a),18/11/1973,Parda,Sem Deficiência,ITACOATIARA,AM,DOM PEDRO,MANAUS,AM,"PSEaD - PPI2 (Esc. Pub., Independe Renda)",FA67,Administração Pública - EAD - MANAUS,2017,2
48924,M,Solteiro(a),31/03/1987,Parda,,MANAUS,AM,CIDADE NOVA 2,MANAUS,AM,Processo Seletivo Especialização,PL-GP,Especialização em Gestão Pública,2018,2
52088,F,Solteiro(a),07/02/1974,Parda,,TABATINGA,AM,compensa III,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
51012,M,Casado(a),04/01/1980,Não Declarada,,COARI,AM,TAUA-MIRIM,COARI,AM,Processo Seletivo Especialização,PL-EFEM,Especialização em Ensino de Filosofia para o Ensino Médio,2018,2
51590,F,Solteiro(a),29/11/1982,Parda,,HUMAITA,AM,SANTO ANTONIO,HUMAITA,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2012,1
52012,F,Divorciado(a),22/01/1967,Negra,,TERESINA,PI,SANTA ETELVINA,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2011,1
50260,M,Outros,01/06/1983,Parda,Sem Deficiência,PARINTINS,AM,LAGO AZUL,,,PSEaD - AC (Ampla Concorrência),IH57,Licenciatura em Artes Visuais - EAD - ITACOATIARA,2017,2
38272,M,Casado(a),12/02/1980,Parda,Sem Deficiência,MANAUS,AM,NOVA CIDADE,MANAUS,AM,PSEaD - AC (Ampla Concorrência),FA67,Administração Pública - EAD - MANAUS,2017,2
50307,M,Solteiro(a),24/01/1989,Parda,Sem Deficiência,ITACOATIARA,AM,CENTRO,ITACOATIARA,AM,PSEaD - AC (Ampla Concorrência),IH57,Licenciatura em Artes Visuais - EAD - ITACOATIARA,2017,2
50311,M,Solteiro(a),01/07/1989,Parda,,MANAUS,AM,CANARANA II,MANAUS,AM,Processo Seletivo Especialização,PL-GS,Especialização em Gestão em Saúde,2018,2
50999,M,Solteiro(a),04/07/1990,Negra,,COARI,AM,CIGANOPOLIS,COARI,AM,Processo Seletivo Especialização,PL-GPM,Especialização em Gestão Pública Municipal,2018,1
